effect_allele	p_nominal	beta	OR	log_OR	se	z_score	trait	PMID	used_file	snp_id	chr	pos	MAF
T	6.1e-07	NA	0.92	-0.083381608939051	0.0167163608972136	-4.98802397553822	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985087	9	120908811	0.377906976744186
A	6.1e-07	NA	0.92	-0.083381608939051	0.0167163608972136	-4.98802397553822	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2239657	9	120909242	0.377906976744186
T	6.3e-07	NA	1.08	0.0769610411361284	0.0154484831565395	4.98178626058506	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2239658	9	120909559	0.377906976744186
T	0.042	NA	1.06	0.0582689081239758	0.0286542074074747	2.03352014925305	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs77584282	9	120910105	0.0872093023255814
T	6.6e-07	NA	0.92	-0.083381608939051	0.0167676091285434	-4.97277866509369	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs6478487	9	120910499	0.377906976744186
A	0.0019	NA	1.09	0.0861776962410524	0.0277506124697847	3.10543402726279	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs76353720	9	120910531	0.116279069767442
G	5.4e-06	NA	0.93	-0.0725706928348354	0.0159544574902504	-4.54861551257275	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7021880	9	120911612	0.343023255813953
T	0.042	NA	1.06	0.0582689081239758	0.0286542074074747	2.03352014925305	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs144051774	9	120912634	0.0872093023255814
G	4.2e-08	NA	1.09	0.0861776962410524	0.0157194629653913	5.48222903230124	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416804	9	120914118	0.482558139534884
T	7e-07	NA	1.08	0.0769610411361284	0.0155120742154311	4.96136364919975	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416805	9	120914204	0.377906976744186
T	7.1e-07	NA	0.92	-0.083381608939051	0.0168155268474629	-4.95860817775278	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs758959	9	120914421	0.377906976744186
A	7.1e-07	NA	1.08	0.0769610411361284	0.0155206941902408	4.95860817775278	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs876445	9	120914824	0.377906976744186
T	0.041	NA	0.94	-0.0618754037180875	0.0302786861425173	-2.04353000743986	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs117431270	9	120915319	0.0872093023255814
T	7.4e-07	NA	0.92	-0.083381608939051	0.0168428618979776	-4.95056062586745	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2109895	9	120915549	0.377906976744186
A	0.041	NA	1.06	0.0582689081239758	0.0285138500104412	2.04353000743986	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578381	9	120915689	0.0872093023255814
A	0.099	NA	1.05	0.048790164169432	0.0295747961540222	1.64972106368336	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985090	9	120915702	0.0930232558139535
A	1.7e-06	NA	0.93	-0.0725706928348354	0.0151626036722056	-4.78616301023973	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2159778	9	120915851	0.383720930232558
A	4.2e-08	NA	0.92	-0.083381608939051	0.0152094355138699	-5.48222903230124	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10118357	9	120917790	0.488372093023256
T	0.099	NA	1.05	0.048790164169432	0.0295747961540222	1.64972106368336	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985091	9	120918171	0.0930232558139535
T	7.2e-07	NA	1.08	0.0769610411361284	0.015529207365747	4.95588984830498	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1008381	9	120918838	0.377906976744186
G	6.8e-07	NA	0.92	-0.083381608939051	0.0167871496572354	-4.96699026586166	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1008382	9	120918977	0.377906976744186
T	0.11	NA	1.05	0.048790164169432	0.0305283278664231	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7038991	9	120918997	0.0930232558139535
T	1.9e-06	NA	0.92	-0.083381608939051	0.0175032464542071	-4.76377963123573	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs917770	9	120919332	0.337209302325581
A	0.14	NA	1.04	0.0392207131532813	0.0265760615184602	1.47579102817917	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2269059	9	120920194	0.104651162790698
T	6.7e-07	NA	0.92	-0.083381608939051	0.0167774439678496	-4.96986365139017	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2109896	9	120920828	0.377906976744186
T	1.9e-08	NA	0.92	-0.083381608939051	0.0148342931112152	-5.62086836992668	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2269060	9	120921291	0.482558139534884
G	6.5e-07	NA	0.92	-0.083381608939051	0.0167576414051984	-4.97573655640973	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1008383	9	120921301	0.377906976744186
T	0.0011	NA	0.93	-0.0725706928348354	0.0222362816599353	-3.26361637006925	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2269061	9	120921445	0.186046511627907
A	0.14	NA	1.04	0.0392207131532813	0.0265760615184602	1.47579102817917	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2191959	9	120921556	0.104651162790698
T	5.7e-08	NA	0.92	-0.083381608939051	0.0153614842139674	-5.42796566904887	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7021049	9	120921704	0.488372093023256
T	1.9e-08	NA	1.09	0.0861776962410524	0.0153317406794524	5.62086836992668	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7037195	9	120921722	0.482558139534884
A	6.5e-07	NA	0.92	-0.083381608939051	0.0167576414051984	-4.97573655640973	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7021206	9	120921879	0.377906976744186
G	6.5e-07	NA	0.92	-0.083381608939051	0.0167576414051984	-4.97573655640973	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1014529	9	120922665	0.377906976744186
T	1.9e-08	NA	1.09	0.0861776962410524	0.0153317406794524	5.62086836992668	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1014530	9	120922814	0.482558139534884
T	0.14	NA	1.04	0.0392207131532813	0.0265760615184602	1.47579102817917	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2269062	9	120922935	0.104651162790698
T	6.8e-07	NA	1.08	0.0769610411361284	0.0154945021062524	4.96699026586166	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1548784	9	120923002	0.377906976744186
G	0.049	NA	0.94	-0.0618754037180875	0.0314313042600927	-1.96859166918659	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578382	9	120923183	0.0872093023255814
G	7.5e-07	NA	0.92	-0.083381608939051	0.0168517558540974	-4.94794783765973	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1930780	9	120923941	0.377906976744186
A	0.14	NA	0.96	-0.0408219945202552	0.0276610941120989	-1.47579102817917	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2284926	9	120924453	0.0988372093023256
T	7.2e-07	NA	0.92	-0.083381608939051	0.016824750244917	-4.95588984830498	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7033753	9	120924584	0.377906976744186
A	7.2e-07	NA	0.92	-0.083381608939051	0.016824750244917	-4.95588984830498	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7034492	9	120924933	0.377906976744186
A	7.2e-07	NA	0.92	-0.083381608939051	0.016824750244917	-4.95588984830498	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7034653	9	120925094	0.377906976744186
T	0.031	NA	1.07	0.0676586484738149	0.0313659564340722	2.15707270447901	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7045264	9	120925235	0.116279069767442
A	7.2e-07	NA	0.92	-0.083381608939051	0.016824750244917	-4.95588984830498	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1930781	9	120925556	0.377906976744186
T	2.3e-08	NA	0.92	-0.083381608939051	0.0149221539191981	-5.5877730112257	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1930782	9	120925627	0.482558139534884
A	0.051	NA	1.06	0.0582689081239758	0.0298588327257888	1.95147977347586	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs76009660	9	120925748	0.0872093023255814
A	0.051	NA	1.06	0.0582689081239758	0.0298588327257888	1.95147977347586	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs34119250	9	120925939	0.0872093023255814
T	2.6e-08	NA	0.92	-0.083381608939051	0.0149793488539419	-5.56643748350308	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs3761846	9	120927319	0.482558139534884
A	2.5e-08	NA	0.92	-0.083381608939051	0.014960981933003	-5.57327114707066	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs3761847	9	120927961	0.482558139534884
G	7e-07	NA	1.08	0.0769610411361284	0.0155120742154311	4.96136364919975	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416806	9	120928014	0.377906976744186
G	0.057	NA	1.06	0.0582689081239758	0.0306144995085454	1.903310818709	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578383	9	120928304	0.0872093023255814
T	2.4e-06	NA	0.93	-0.0725706928348354	0.015386732398888	-4.71644602333372	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs3761849	9	120928679	0.38953488372093
G	7.1e-07	NA	1.08	0.0769610411361284	0.0155206941902408	4.95860817775278	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7028641	9	120928863	0.377906976744186
T	3.4e-08	NA	1.09	0.0861776962410524	0.0156133660502532	5.51948221566578	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1930785	9	120928959	0.482558139534884
G	7e-07	NA	0.92	-0.083381608939051	0.0168061877408442	-4.96136364919975	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1930786	9	120929191	0.377906976744186
T	0.058	NA	0.94	-0.0618754037180875	0.0326399068833679	-1.89569792399184	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578393	9	120929472	0.0872093023255814
T	0.091	NA	1.07	0.0676586484738149	0.0400312416610278	1.69014613752747	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs117951876	9	120929542	0.0581395348837209
A	6.3e-07	NA	1.08	0.0769610411361284	0.0154484831565395	4.98178626058506	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7864019	9	120930590	0.383720930232558
G	2.4e-08	NA	1.09	0.0861776962410524	0.0154429925857408	5.58037542028118	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760127	9	120930662	0.488372093023256
T	4.3e-08	NA	0.92	-0.083381608939051	0.0152209941380948	-5.47806589914948	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739578	9	120930801	0.488372093023256
A	6.5e-07	NA	0.92	-0.083381608939051	0.0167576414051984	-4.97573655640973	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739579	9	120932510	0.383720930232558
T	6.2e-07	NA	1.08	0.0769610411361284	0.015438892739121	4.98488087433336	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7031096	9	120932664	0.383720930232558
T	0.06	NA	1.06	0.0582689081239758	0.0309810219853161	1.88079360815125	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578394	9	120932955	0.0872093023255814
T	6.1e-07	NA	0.92	-0.083381608939051	0.0167163608972136	-4.98802397553822	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739580	9	120933004	0.383720930232558
T	0.06	NA	1.06	0.0582689081239758	0.0309810219853161	1.88079360815125	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs74322175	9	120933372	0.0872093023255814
T	0.16	NA	0.96	-0.0408219945202552	0.029053320608994	-1.40507156030963	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12235124	9	120933580	0.104651162790698
T	8.2e-08	NA	0.92	-0.083381608939051	0.0155485203901396	-5.36267161420255	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760128	9	120934047	0.494186046511628
T	3.1e-08	NA	0.92	-0.083381608939051	0.0150625418750659	-5.53569308757099	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739581	9	120934593	0.488372093023256
A	0.063	NA	1.06	0.0582689081239758	0.0313409932743523	1.85919149447187	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578395	9	120936054	0.0872093023255814
T	0.13	NA	0.97	-0.0304592074847086	0.0201170130846356	-1.51410188761928	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs74971050	9	120936402	0.122093023255814
A	0.0017	NA	1.09	0.0861776962410524	0.0274610363807989	3.13818076805393	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578396	9	120937565	0.116279069767442
T	1.1e-07	NA	1.08	0.0769610411361284	0.0144953027416166	5.30937797629918	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760129	9	120937905	0.494186046511628
A	0.064	NA	0.95	-0.0512932943875506	0.0276934737977552	-1.85217985876905	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578397	9	120938060	0.0872093023255814
T	0.064	NA	0.95	-0.0512932943875506	0.0276934737977552	-1.85217985876905	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578400	9	120938218	0.0872093023255814
T	7.5e-07	NA	1.08	0.0769610411361284	0.0155541334834543	4.94794783765973	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10733648	9	120938501	0.383720930232558
A	0.064	NA	0.95	-0.0512932943875506	0.0276934737977552	-1.85217985876905	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs140096516	9	120938717	0.0872093023255814
A	1e-07	NA	0.92	-0.083381608939051	0.0156534505481278	-5.3267238863845	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760130	9	120939712	0.494186046511628
T	0.16	NA	1.04	0.0392207131532813	0.0279136766134804	1.40507156030963	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578401	9	120939884	0.104651162790698
T	0.066	NA	1.06	0.0582689081239758	0.0316950380364813	1.83842366924778	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs78176134	9	120940060	0.0872093023255814
T	0.066	NA	0.95	-0.0512932943875506	0.0279006929934372	-1.83842366924778	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578402	9	120940361	0.0872093023255814
A	7.6e-07	NA	1.08	0.0769610411361284	0.0155622463203303	4.94536839682248	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416807	9	120941860	0.383720930232558
A	3.5e-08	NA	1.09	0.0861776962410524	0.0156277958650044	5.51438584081019	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818488	9	120942809	0.488372093023256
G	8.3e-07	NA	0.92	-0.083381608939051	0.016919358340697	-4.92817796396505	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4837804	9	120943026	0.383720930232558
A	0.16	NA	0.96	-0.0408219945202552	0.029053320608994	-1.40507156030963	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12003088	9	120943030	0.104651162790698
T	0.067	NA	1.06	0.0582689081239758	0.0318118328681252	1.83167403040018	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578403	9	120943372	0.0872093023255814
A	0.16	NA	1.04	0.0392207131532813	0.0279136766134804	1.40507156030963	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578404	9	120943572	0.104651162790698
A	8.5e-07	NA	1.08	0.0769610411361284	0.0156312960064929	4.92352272672468	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7039505	9	120943667	0.383720930232558
A	0.0018	NA	1.09	0.0861776962410524	0.0276087639564986	3.12138914935986	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs77518331	9	120943739	0.116279069767442
T	8.4e-07	NA	1.08	0.0769610411361284	0.0156239520521901	4.92583700199849	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs6478492	9	120943869	0.383720930232558
A	1.1e-07	NA	0.92	-0.083381608939051	0.0157045908788681	-5.30937797629918	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416808	9	120944005	0.494186046511628
T	8.3e-07	NA	1.08	0.0769610411361284	0.015616530429475	4.92817796396505	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2900180	9	120944104	0.383720930232558
T	0.16	NA	1.04	0.0392207131532813	0.0279136766134804	1.40507156030963	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985101	9	120944538	0.0988372093023256
A	1e-07	NA	0.92	-0.083381608939051	0.0156534505481278	-5.3267238863845	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985102	9	120945219	0.494186046511628
T	0.07	NA	1.06	0.0582689081239758	0.0321588194130033	1.8119106729526	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs76701316	9	120945995	0.0872093023255814
T	0.065	NA	1.06	0.0582689081239758	0.031577646289631	1.8452581167555	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578405	9	120947517	0.0872093023255814
A	0.32	NA	1.03	0.0295588022415444	0.0297235335358188	0.994457883209753	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12377743	9	120948172	0.104651162790698
A	0.46	NA	0.97	-0.0304592074847086	0.041225333123229	-0.738846849185214	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7865074	9	120948331	0.0755813953488372
T	0.46	NA	1.03	0.0295588022415444	0.0400066702242032	0.738846849185214	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7865197	9	120948351	0.0755813953488372
